order_id,customer_id,product_id,order_quantity,purchased_via,order_delivered,order_returned,order_date,full_nm,age,location,loyalty_points,gender,last_login_date,prd_name,prd_category,unit_price,prd_description
d59a0865-cf5d-472d-9e44-2d8ee722fa51,1bd7880c-4ae1-4c4d-b2dd-eb14374cbd1f,29f803da-dffb-4f41-afe2-d241f3aa27da,127,amazon,yes,False,2023-09-09,Robert Farley,33,"Milan, Italy",50,male,2023-05-26,tfhk,electronics,19.9,Forget already piece detail. Plan boy your.
1697038d-150f-40c2-9ade-be5473647802,c5a669c8-2d62-496a-93bd-590b17950899,29f803da-dffb-4f41-afe2-d241f3aa27da,441,amazon,yes,True,2021-06-16,Brittney Patel,87,"San Jose, California, USA",73,other,2023-12-19,tfhk,electronics,19.9,Forget already piece detail. Plan boy your.
315e6cb0-22cb-455f-9b8a-fee5637b1491,a2ef4374-4841-4b9a-9a9c-68f07ad4bd79,29f803da-dffb-4f41-afe2-d241f3aa27da,640,in-store,no,False,2022-12-18,Denise Collier,45,"Paris, France",6,female,2022-06-14,tfhk,electronics,19.9,Forget already piece detail. Plan boy your.
46e24d66-09f1-4376-9909-d9ec1eda9ab1,366afcf3-f775-42db-aef7-76e35f631711,ab13782d-ff7f-4fdb-9ab4-91f762f5c90e,434,in-store,no,False,2022-06-11,April Cohen,38,"Portland, Oregon, USA",59,male,2020-07-15,almd,apparel,49.3,Write good collection six exactly.
2b0b584a-8af2-4df8-b277-db20f645dc38,2a13c750-8cfe-4d71-881f-8110eb5b2c63,ab13782d-ff7f-4fdb-9ab4-91f762f5c90e,425,website,yes,False,2022-02-19,Richard Harris,40,"KL, Malaysia",62,female,2021-12-13,almd,apparel,49.3,Write good collection six exactly.
7b3f9bf9-6862-4bb8-92b6-d5a1c1baa5cd,d5c2e31c-3d12-4657-a441-70c67b2f44dd,ab13782d-ff7f-4fdb-9ab4-91f762f5c90e,464,website,no,False,2021-12-02,Joshua Combs,62,"Madrid, Spain",59,female,2022-03-26,almd,apparel,49.3,Write good collection six exactly.
ab73ca49-1230-47a8-a033-105753b8ad66,bc9e18c6-cf78-4a40-8f29-dad4f8f08961,ab13782d-ff7f-4fdb-9ab4-91f762f5c90e,315,amazon,yes,False,2022-12-08,Richard Harrington,79,"LA, California, USA",36,other,2023-10-27,almd,apparel,49.3,Write good collection six exactly.
64fa6f57-6b74-497f-a400-b15183f8b7f9,819ccd74-ab2b-4b85-a879-68bd711dd72c,ab13782d-ff7f-4fdb-9ab4-91f762f5c90e,808,website,no,True,2021-01-21,Michael Rivas,79,"San Jose, California, USA",46,male,2021-03-17,almd,apparel,49.3,Write good collection six exactly.
d6e09784-e349-4136-9aed-66759529426f,20fa43ff-5812-4f66-9a4f-44ae312ea119,ab13782d-ff7f-4fdb-9ab4-91f762f5c90e,655,amazon,yes,False,2022-06-15,Andrew Garcia,90,"LA, California, USA",39,male,2020-11-16,almd,apparel,49.3,Write good collection six exactly.
489c5aa3-5954-479f-a6a6-47ed87a8a531,b3036a14-82b7-4ea7-8d03-6c75086ee9d6,e69c024d-6b40-4738-9852-4aa81a6aa944,600,amazon,yes,False,2022-04-14,John Johnson,36,"Milan, Italy",59,female,2021-06-03,snxu,apparel,63.3,Around boy since decade since.
4b6b61e8-7270-4278-aff8-b8085b9062d7,e541fdc3-027d-4aee-a7c4-d7f70450d9e6,e69c024d-6b40-4738-9852-4aa81a6aa944,363,amazon,yes,True,2021-02-28,Melvin Schmidt,21,"Paris, France",28,female,2020-01-25,snxu,apparel,63.3,Around boy since decade since.
aa75527a-23c0-467a-bae7-c33f51320026,da6be462-3553-48db-a754-91a75594aa2a,e69c024d-6b40-4738-9852-4aa81a6aa944,641,amazon,no,False,2021-03-07,Jeremy Hughes,47,"San Jose, California, USA",94,female,2020-05-02,snxu,apparel,63.3,Around boy since decade since.
c77cf91e-e744-4263-9935-4db6449c15e7,b2e45786-9dc7-40ab-ad47-65791aec88b1,e69c024d-6b40-4738-9852-4aa81a6aa944,379,in-store,no,False,2023-09-06,Luis Brown,86,"LA, California, USA",20,male,2023-10-03,snxu,apparel,63.3,Around boy since decade since.
553d7c0b-80ac-4e5f-befd-2c766c362f11,20fa43ff-5812-4f66-9a4f-44ae312ea119,e69c024d-6b40-4738-9852-4aa81a6aa944,269,amazon,no,False,2021-06-11,Andrew Garcia,90,"LA, California, USA",39,male,2020-11-16,snxu,apparel,63.3,Around boy since decade since.
e5becd9f-b30c-450f-a293-596d3387f32b,0a0410d4-da27-4e63-ad21-52d7bb3eae9b,e69c024d-6b40-4738-9852-4aa81a6aa944,328,amazon,no,False,2022-01-14,Tamara Perry,49,"Salt Lake City, Utah, USA",98,male,2021-03-08,snxu,apparel,63.3,Around boy since decade since.
8fdee191-d59c-4b54-9828-3694b967d6e9,9ea65d2b-72f6-4132-acb5-631f242e2016,e69c024d-6b40-4738-9852-4aa81a6aa944,701,website,no,False,2022-04-11,Andrew Lewis,40,"Madrid, Spain",96,male,2024-03-06,snxu,apparel,63.3,Around boy since decade since.
a219fda7-f05e-46d5-9b51-af4dc9707d6a,b3036a14-82b7-4ea7-8d03-6c75086ee9d6,8d3e2870-573b-47f5-b81a-ba9fc17c4c9c,993,in-store,no,True,2023-02-14,John Johnson,36,"Milan, Italy",59,female,2021-06-03,sphf,electronics,99.8,Skin finally step bill fear.
89703438-e316-4430-bf0c-8b2358804971,d5c2e31c-3d12-4657-a441-70c67b2f44dd,8d3e2870-573b-47f5-b81a-ba9fc17c4c9c,32,amazon,yes,True,2023-03-27,Joshua Combs,62,"Madrid, Spain",59,female,2022-03-26,sphf,electronics,99.8,Skin finally step bill fear.
ba7df2ea-d01d-4840-a2de-e81326518e74,b9e57b62-0c06-41c4-a1ee-4f3e03032e42,8d3e2870-573b-47f5-b81a-ba9fc17c4c9c,709,in-store,no,False,2022-12-12,Kevin Martinez,75,"Milan, Italy",2,other,2020-12-31,sphf,electronics,99.8,Skin finally step bill fear.
4cd5bd32-76f4-4212-9748-7259582d247f,6e3acf5f-bd61-4acb-97a8-ce1291253ae5,8d3e2870-573b-47f5-b81a-ba9fc17c4c9c,600,website,yes,False,2021-11-26,Maria Davila,69,"Madrid, Spain",36,other,2023-01-02,sphf,electronics,99.8,Skin finally step bill fear.
bbfcb806-52f8-4677-b874-3bbe5ec7bdd6,675921cc-5982-460b-8401-23d80aa4828d,8d3e2870-573b-47f5-b81a-ba9fc17c4c9c,554,in-store,yes,True,2022-02-25,Monique Lester,58,"Paris, France",46,female,2020-11-29,sphf,electronics,99.8,Skin finally step bill fear.
f97af33d-2432-46db-bf57-5294c1663a43,fc2327d2-fa7d-4982-9b57-6622aae0800b,8d3e2870-573b-47f5-b81a-ba9fc17c4c9c,701,in-store,no,True,2023-02-04,Michael Leonard,27,"Salt Lake City, Utah, USA",37,female,2021-06-19,sphf,electronics,99.8,Skin finally step bill fear.
7b56a4df-86e2-43bc-9505-b50833b0f89d,e62369be-5900-4692-bdb2-55dd5cacffc7,8d3e2870-573b-47f5-b81a-ba9fc17c4c9c,693,amazon,no,True,2022-11-08,Nicholas Galloway,33,"Salt Lake City, Utah, USA",75,other,2023-08-22,sphf,electronics,99.8,Skin finally step bill fear.
63ab3f09-169c-439c-a0ec-3cbcafb3afa7,b3036a14-82b7-4ea7-8d03-6c75086ee9d6,aa774970-844d-43e4-8366-5bc86cd04ab1,165,in-store,yes,False,2021-09-07,John Johnson,36,"Milan, Italy",59,female,2021-06-03,rpkz,electronics,82.1,Often force expert word material.
64a269ec-a550-4433-a2f9-4a9df4f999df,2b540415-419a-4d36-8b74-e5ffbaa9380b,aa774970-844d-43e4-8366-5bc86cd04ab1,590,in-store,no,False,2023-02-27,Christopher Lindsey,58,"LA, California, USA",19,other,2020-06-28,rpkz,electronics,82.1,Often force expert word material.
896de494-ac65-4abd-9903-93fa25705786,4957462b-7bc8-4c0b-af3f-1fde4bd37dd9,aa774970-844d-43e4-8366-5bc86cd04ab1,366,amazon,yes,False,2021-04-29,Rhonda Walls,58,"Rio de Janeiro, Brazil",78,female,2023-10-01,rpkz,electronics,82.1,Often force expert word material.
f7fa70ac-5b3d-456c-b8b7-b5cc3c8996c0,9e813bdd-a71a-46dc-8052-cf033c55d204,aa774970-844d-43e4-8366-5bc86cd04ab1,744,in-store,yes,False,2023-08-06,Mariah Stewart,33,"Paris, France",63,other,2022-10-26,rpkz,electronics,82.1,Often force expert word material.
7e96badd-ba58-440b-84e5-c43ff7a82249,2a7caeb2-8879-4e7f-adf7-7018c216d373,aa774970-844d-43e4-8366-5bc86cd04ab1,963,in-store,no,True,2023-09-12,Jared Robinson,54,"Madrid, Spain",35,other,2022-06-30,rpkz,electronics,82.1,Often force expert word material.
558f4395-6ad1-479e-bf8b-c6a5b35f5c56,d7637215-6871-4784-a34e-1c37abfb0d20,aa774970-844d-43e4-8366-5bc86cd04ab1,720,website,yes,True,2023-06-07,John Boyer,21,"Rio de Janeiro, Brazil",36,other,2023-04-22,rpkz,electronics,82.1,Often force expert word material.
a057a7ac-684b-4732-945a-1b657a033b6a,99f87dd3-2a00-4952-847c-3b8dd89e4056,aa774970-844d-43e4-8366-5bc86cd04ab1,980,in-store,no,True,2021-03-12,Dominique Cunningham,69,"Rio de Janeiro, Brazil",46,male,2020-06-01,rpkz,electronics,82.1,Often force expert word material.
bc5a1581-08d2-4e92-9d1e-096a0a563a2e,2b0b9aa6-4bf2-45d1-bef0-2735593d9338,962b5516-6f90-46bb-9f8b-7104d142793f,28,website,no,True,2022-10-28,Michael Pruitt,85,"KL, Malaysia",36,female,2021-07-29,hitw,apparel,35.2,Wide case reason born.
7de05a34-96cc-46d1-9dda-7be08f2e681d,b6f03366-74d5-4c13-8c84-31ef385b37c5,962b5516-6f90-46bb-9f8b-7104d142793f,538,amazon,yes,True,2022-12-18,John Murphy,90,"Portland, Oregon, USA",48,other,2021-03-07,hitw,apparel,35.2,Wide case reason born.
f63a45c4-d863-41e1-a94c-668428b88ed6,86e7f518-4517-4563-93a1-05db007b744e,962b5516-6f90-46bb-9f8b-7104d142793f,633,website,yes,True,2021-02-09,Robert Floyd,19,"KL, Malaysia",82,male,2020-05-13,hitw,apparel,35.2,Wide case reason born.
43a6fced-7205-4abe-9073-7993b4c897ca,099507ba-c754-447b-9470-694829f9679f,962b5516-6f90-46bb-9f8b-7104d142793f,146,in-store,no,True,2021-11-17,Eric Gutierrez,90,"LA, California, USA",21,female,2020-09-21,hitw,apparel,35.2,Wide case reason born.
dd6b53df-5f9b-46f8-a122-0c3427c9959d,52b58b1b-eebd-41e2-ad31-f2e84db99cd7,962b5516-6f90-46bb-9f8b-7104d142793f,447,amazon,yes,False,2022-10-13,Aaron Cooper,90,"Salt Lake City, Utah, USA",44,male,2020-05-14,hitw,apparel,35.2,Wide case reason born.
674276f3-61ed-4127-8ebf-fc2ff4697da0,9d874c4d-ca2c-4488-a99b-eafbf6d13b60,962b5516-6f90-46bb-9f8b-7104d142793f,571,in-store,yes,True,2022-03-19,Jonathan Campbell,48,"San Jose, California, USA",70,male,2022-12-18,hitw,apparel,35.2,Wide case reason born.
7ce868b4-8457-4636-9d8a-0cfcbae305a5,2b0b9aa6-4bf2-45d1-bef0-2735593d9338,afb2421c-b767-4d8c-8dc9-69e4808f61f0,525,amazon,no,False,2021-03-16,Michael Pruitt,85,"KL, Malaysia",36,female,2021-07-29,zaop,beauty,1.9,Environmental discuss become.
d33df1f3-21b5-4ff1-900a-6bae4edcdb69,86510914-3502-43e3-b8eb-91c147697aeb,afb2421c-b767-4d8c-8dc9-69e4808f61f0,643,in-store,yes,True,2022-01-16,Sharon Boyd,37,"Milan, Italy",15,female,2021-11-15,zaop,beauty,1.9,Environmental discuss become.
84971ca3-4dd2-438f-9cb9-e1f31fa63de5,2e7a27e8-3d9f-48a7-ae33-c0b56857e6f8,afb2421c-b767-4d8c-8dc9-69e4808f61f0,894,in-store,no,False,2021-08-12,Deborah Gray,67,"Milan, Italy",20,other,2021-09-14,zaop,beauty,1.9,Environmental discuss become.
568b42ca-db9b-4cab-a604-aca4eff8b009,561289b1-7ea7-4cc4-a8a2-746694f74bfa,afb2421c-b767-4d8c-8dc9-69e4808f61f0,474,in-store,yes,True,2022-09-15,Victoria Harper,53,"San Jose, California, USA",60,male,2022-06-12,zaop,beauty,1.9,Environmental discuss become.
4c63aa21-fa1a-481e-a67e-6172444b7699,06e50085-c4f8-440b-a5f7-549df4159741,afb2421c-b767-4d8c-8dc9-69e4808f61f0,175,website,no,True,2022-05-15,Richard Frederick,53,"Rio de Janeiro, Brazil",85,female,2021-12-19,zaop,beauty,1.9,Environmental discuss become.
a2b5aad8-f831-448c-b69e-3e5c42326a65,675921cc-5982-460b-8401-23d80aa4828d,afb2421c-b767-4d8c-8dc9-69e4808f61f0,199,in-store,yes,True,2022-01-14,Monique Lester,58,"Paris, France",46,female,2020-11-29,zaop,beauty,1.9,Environmental discuss become.
aa956cea-21ee-4946-aa0d-543ef94bdcb7,3dffe57c-df59-4c7a-ab1e-b95715f8e88f,a4d1b5be-4d2f-4f98-833d-bb5cdfc026b6,424,amazon,no,False,2023-03-07,Brenda Brown,57,"LA, California, USA",92,male,2021-02-27,eokn,electronics,57.0,Effort soon full fish myself southern process.
9323c15b-1008-43cd-997b-0dbd567993a8,e0cfdb12-a3f8-4e8b-a1ae-6786082ee0cd,a4d1b5be-4d2f-4f98-833d-bb5cdfc026b6,994,website,no,False,2021-07-11,Donna Blake,33,"Salt Lake City, Utah, USA",90,male,2020-04-24,eokn,electronics,57.0,Effort soon full fish myself southern process.
fbd0d6c8-5c22-4c92-8ae3-b88e3f0a85b9,65da6262-bbb9-4306-b72e-e59901df89b4,a4d1b5be-4d2f-4f98-833d-bb5cdfc026b6,659,website,yes,True,2023-04-08,Eric Henson,62,"Salt Lake City, Utah, USA",43,female,2022-03-18,eokn,electronics,57.0,Effort soon full fish myself southern process.
9b0299b6-ff4a-4629-9010-11576f7e4d0f,20a8b165-76a3-4b84-968f-154a07397d6a,a4d1b5be-4d2f-4f98-833d-bb5cdfc026b6,667,in-store,no,False,2023-04-24,Casey Newton,74,"Salt Lake City, Utah, USA",55,female,2020-05-20,eokn,electronics,57.0,Effort soon full fish myself southern process.
d3093f6a-c5d5-44ae-b4d7-354b59d352eb,3dffe57c-df59-4c7a-ab1e-b95715f8e88f,e1655106-81d2-4c0d-8b4a-3ab4bb244258,958,website,no,True,2021-04-10,Brenda Brown,57,"LA, California, USA",92,male,2021-02-27,utkv,apparel,6.5,Beautiful suffer use hope three.
104580de-ceaf-4dcc-adb7-cc8e1874bd73,8625cac8-7b51-40b1-af75-c34a6ea33be2,e1655106-81d2-4c0d-8b4a-3ab4bb244258,892,in-store,yes,True,2023-08-30,Sergio Love,76,"Salt Lake City, Utah, USA",76,other,2022-09-30,utkv,apparel,6.5,Beautiful suffer use hope three.
da3d2133-6099-4fdc-b02a-be44d9187b47,280801d1-6473-4430-bfe4-b2fb77e7c2b4,e1655106-81d2-4c0d-8b4a-3ab4bb244258,919,website,no,True,2021-05-23,Jason Perez,51,"Portland, Oregon, USA",57,female,2024-02-11,utkv,apparel,6.5,Beautiful suffer use hope three.
0a0fe4cf-973d-4268-a017-7f5e7c2e5782,9ea65d2b-72f6-4132-acb5-631f242e2016,e1655106-81d2-4c0d-8b4a-3ab4bb244258,354,in-store,no,True,2021-01-18,Andrew Lewis,40,"Madrid, Spain",96,male,2024-03-06,utkv,apparel,6.5,Beautiful suffer use hope three.
b4f7d4fe-4801-4940-a917-d9d069d9b7cf,20c59462-887b-4465-9b63-e19316778146,e1655106-81d2-4c0d-8b4a-3ab4bb244258,404,in-store,no,True,2022-03-07,Nathan Anderson,47,"KL, Malaysia",55,female,2022-03-23,utkv,apparel,6.5,Beautiful suffer use hope three.
315cfbb6-a1b5-4b62-91a4-f72d980925d5,3dffe57c-df59-4c7a-ab1e-b95715f8e88f,99f770fd-c556-4be3-95ae-e0d39f4a615e,728,in-store,no,True,2021-04-02,Brenda Brown,57,"LA, California, USA",92,male,2021-02-27,uzds,home,9.3,Back tend score example choose.
0513be0d-b787-4329-a98f-764488f0cebd,5c3d75bc-2e3c-4379-9006-824f318d8b09,99f770fd-c556-4be3-95ae-e0d39f4a615e,124,website,no,False,2022-03-25,John Flynn,57,"San Jose, California, USA",72,male,2023-04-21,uzds,home,9.3,Back tend score example choose.
248f3f79-5c27-4772-8b3a-c87f284f134f,675921cc-5982-460b-8401-23d80aa4828d,99f770fd-c556-4be3-95ae-e0d39f4a615e,544,in-store,no,False,2022-05-26,Monique Lester,58,"Paris, France",46,female,2020-11-29,uzds,home,9.3,Back tend score example choose.
78be09cc-be9d-44e5-b4f8-a5aab037f905,6da7c8a0-0078-4e52-b0c4-90345d25196b,99f770fd-c556-4be3-95ae-e0d39f4a615e,991,in-store,yes,False,2021-08-10,Laura Davis,83,"Salt Lake City, Utah, USA",82,other,2021-01-24,uzds,home,9.3,Back tend score example choose.
f1fda3a6-b96a-49c1-afb0-3d45fedae567,759a3713-e65b-4750-9e9d-38c4d1f7f4cc,99f770fd-c556-4be3-95ae-e0d39f4a615e,962,in-store,no,True,2022-07-15,Susan Figueroa,40,"Paris, France",6,other,2020-10-07,uzds,home,9.3,Back tend score example choose.
f9ce7648-b314-443b-baf6-ecfc61ddfa45,d9328439-d41c-4ecb-b3fe-04c7203b0842,99f770fd-c556-4be3-95ae-e0d39f4a615e,227,amazon,yes,True,2022-07-16,Ryan Harrison,26,"Paris, France",12,male,2021-08-02,uzds,home,9.3,Back tend score example choose.
689724ea-b2fa-41aa-90d1-7bfe6fb2d76d,3d966c7a-9a10-4e54-8d0b-e43c9d4b15fb,85b0c808-ff5d-416d-929d-c9b8ff4144dd,292,in-store,yes,True,2022-07-05,Angela Curtis,41,"Portland, Oregon, USA",58,male,2020-07-24,efxt,electronics,84.5,Color soon subject appear knowledge.
8dca2cca-7efb-4be4-b1ca-13a059b82e5e,f3ed2d4a-791e-40b4-8f12-4acf6f6856e8,85b0c808-ff5d-416d-929d-c9b8ff4144dd,610,in-store,yes,True,2023-03-13,Devin Nelson,21,"Madrid, Spain",68,female,2023-04-09,efxt,electronics,84.5,Color soon subject appear knowledge.
9d427a60-04fa-4257-969c-9563717ec0ff,f83ad12f-12b9-4ced-9d87-f1cb427de089,85b0c808-ff5d-416d-929d-c9b8ff4144dd,750,website,no,False,2022-08-27,Mary Morgan,34,"Salt Lake City, Utah, USA",34,female,2021-10-21,efxt,electronics,84.5,Color soon subject appear knowledge.
de04a181-01cc-4791-8553-1b8f6f431ff6,51e40d83-bfc0-4443-a947-ea305c994ec3,85b0c808-ff5d-416d-929d-c9b8ff4144dd,682,website,no,False,2023-03-25,Bonnie Rivas,80,"Salt Lake City, Utah, USA",75,male,2022-09-08,efxt,electronics,84.5,Color soon subject appear knowledge.
41897da8-5e25-4c32-9ea8-bcda5c5b0bc8,ad56aaeb-e27d-465b-84ac-a52a9e607e4b,85b0c808-ff5d-416d-929d-c9b8ff4144dd,284,in-store,no,False,2023-09-06,Ariana Dean,61,"Portland, Oregon, USA",65,male,2021-04-26,efxt,electronics,84.5,Color soon subject appear knowledge.
3c31f91b-dd60-4cd5-b1c0-18c39ad113da,5d5cbc74-8601-4210-ae5f-7fa8509583be,85b0c808-ff5d-416d-929d-c9b8ff4144dd,462,in-store,yes,False,2022-08-24,Mrs. Jacqueline Rodriguez,83,"San Jose, California, USA",50,female,2024-01-25,efxt,electronics,84.5,Color soon subject appear knowledge.
90ad1d54-4d4d-4a1d-9b1c-05e85b6cd9d7,a0f2bb00-d15e-4795-9a7f-267c4cb3fea9,2c6cad60-4fbe-4388-8876-eaa7bfef6331,998,amazon,no,True,2022-06-01,Sarah Young,40,"Madrid, Spain",97,female,2022-12-05,xwpa,home,76.7,Most fight wife become. Structure live point.
6e22f9db-0307-47be-8aa0-8776a507ce30,fde646e0-4a04-4d6d-92a8-61358bdd7361,2c6cad60-4fbe-4388-8876-eaa7bfef6331,591,website,yes,True,2021-11-06,Eric Ford,27,"Paris, France",6,female,2021-02-28,xwpa,home,76.7,Most fight wife become. Structure live point.
c2b1e71a-d936-4ec1-9780-25e582a1b317,be37ba08-bf68-4e1f-9335-d8a308cb2808,2c6cad60-4fbe-4388-8876-eaa7bfef6331,299,amazon,yes,False,2021-12-25,Cheryl Williams,79,"San Jose, California, USA",24,other,2020-10-04,xwpa,home,76.7,Most fight wife become. Structure live point.
598ee3cd-fdb8-4f81-a5f7-3e036f098973,f48d6bd4-f65d-4e18-8c4d-68c2b3891147,2c6cad60-4fbe-4388-8876-eaa7bfef6331,95,amazon,no,True,2023-07-09,James Robertson,24,"Rio de Janeiro, Brazil",96,other,2022-04-07,xwpa,home,76.7,Most fight wife become. Structure live point.
076ebbb6-7757-4e98-87d6-9a60167add3d,27235181-bd16-4646-8432-e5bfb45917e0,2c6cad60-4fbe-4388-8876-eaa7bfef6331,535,website,yes,True,2023-07-25,Donald Davis,66,"Madrid, Spain",39,male,2020-09-06,xwpa,home,76.7,Most fight wife become. Structure live point.
a156db18-2995-4a5d-aeb4-01aa7a72e031,2a13c750-8cfe-4d71-881f-8110eb5b2c63,7eaf0ea6-f470-4044-a0b4-3e95ec90db02,515,website,no,False,2023-05-10,Richard Harris,40,"KL, Malaysia",62,female,2021-12-13,acjz,home,20.0,Network use pressure.
38b03293-2fda-4ebd-84d2-beed96779123,d2db494d-67e1-4079-8524-97a516c88be2,7eaf0ea6-f470-4044-a0b4-3e95ec90db02,319,website,yes,True,2023-02-07,Allen Mullen,59,"Portland, Oregon, USA",27,female,2020-09-30,acjz,home,20.0,Network use pressure.
3381bef1-d528-4f90-9cc0-829700f08349,2a13c750-8cfe-4d71-881f-8110eb5b2c63,138cda8f-c447-4d68-82bf-1e1236a859d4,808,in-store,yes,True,2021-11-16,Richard Harris,40,"KL, Malaysia",62,female,2021-12-13,duqn,home,39.4,Single future process stuff.
d2bc565b-3842-44aa-83a1-dbea08ef5d15,86b18bfe-e134-408c-9768-8686882d3371,138cda8f-c447-4d68-82bf-1e1236a859d4,741,in-store,yes,False,2023-12-18,Heather Kidd,43,"Rio de Janeiro, Brazil",81,male,2021-11-02,duqn,home,39.4,Single future process stuff.
341782f0-acb4-4e0f-b895-fefbdf56ce89,d33d54f7-776d-42b0-bd3b-962347211a14,138cda8f-c447-4d68-82bf-1e1236a859d4,665,website,no,False,2022-06-01,Chase Baldwin,20,"Rio de Janeiro, Brazil",76,other,2022-09-16,duqn,home,39.4,Single future process stuff.
60e82b5f-8653-46da-9313-7787bedd8fab,d63712b6-a4ec-4fc2-97b2-0a7beb31cc74,138cda8f-c447-4d68-82bf-1e1236a859d4,916,in-store,no,True,2022-11-30,Nathan Avila,46,"Madrid, Spain",75,male,2021-10-18,duqn,home,39.4,Single future process stuff.
5a5ff82b-4c4c-419d-a00d-3307d1775a14,c5a669c8-2d62-496a-93bd-590b17950899,138cda8f-c447-4d68-82bf-1e1236a859d4,564,in-store,no,False,2021-08-03,Brittney Patel,87,"San Jose, California, USA",73,other,2023-12-19,duqn,home,39.4,Single future process stuff.
3f6ce286-ef3c-4829-93a0-a0131bf88754,5de2562e-56b0-415d-b35a-05674f0da397,8b6aa0c3-98de-4e97-b2bc-625bc82d9ad9,818,amazon,no,False,2021-02-02,Olivia Frye,68,"KL, Malaysia",74,female,2020-06-18,sugd,home,90.0,Since young thus range street. Physical they its.
b5f86651-5659-4bfe-a047-d67acc30c7d1,5924fbba-2bce-474e-a252-526e48587867,8b6aa0c3-98de-4e97-b2bc-625bc82d9ad9,743,amazon,yes,True,2021-06-12,Stacey Woods,35,"Madrid, Spain",50,female,2022-05-18,sugd,home,90.0,Since young thus range street. Physical they its.
4a4843c6-c4e6-47b4-9a23-90e8d1cdf9f0,65da6262-bbb9-4306-b72e-e59901df89b4,8b6aa0c3-98de-4e97-b2bc-625bc82d9ad9,728,in-store,yes,True,2021-07-10,Eric Henson,62,"Salt Lake City, Utah, USA",43,female,2022-03-18,sugd,home,90.0,Since young thus range street. Physical they its.
4808f9d7-541f-4fc3-8c30-371a80bb6fbc,47e57714-2d8f-43c3-a9aa-18d47745f953,8b6aa0c3-98de-4e97-b2bc-625bc82d9ad9,125,website,no,False,2023-03-31,Madeline Jones,81,"KL, Malaysia",12,male,2023-02-07,sugd,home,90.0,Since young thus range street. Physical they its.
23a049ca-b41d-4e92-91ea-551193e31c91,5de2562e-56b0-415d-b35a-05674f0da397,48a2a7be-efce-4f5f-85bf-24359aa9eaf9,565,amazon,yes,False,2021-08-29,Olivia Frye,68,"KL, Malaysia",74,female,2020-06-18,hxqz,electronics,70.5,In subject simply sell smile.
e0d66838-3c0f-4c48-9c67-87c0cc448567,8426a847-f74b-4ab7-b15e-4f180c28e746,48a2a7be-efce-4f5f-85bf-24359aa9eaf9,893,amazon,yes,True,2023-09-27,Edward Espinoza,51,"LA, California, USA",2,other,2022-02-28,hxqz,electronics,70.5,In subject simply sell smile.
4eb590e2-deaf-4963-a2a6-a8f242a9afd2,0815fafc-73a2-4fb9-bfa1-62073d9476e2,48a2a7be-efce-4f5f-85bf-24359aa9eaf9,988,amazon,no,True,2021-01-13,Christy Clarke,86,"Milan, Italy",97,female,2020-12-07,hxqz,electronics,70.5,In subject simply sell smile.
4af96e1a-8044-46a0-bfa1-a3fa8b8bf7c4,d9a581ac-ee49-4ac1-901a-061218ab3d13,5ae46aa3-2766-4e71-b1ae-7c38858b6c5c,273,in-store,yes,True,2021-02-14,William Bridges,49,"Salt Lake City, Utah, USA",40,other,2023-01-09,yzlv,home,34.4,Involve computer glass learn.
8694f245-6432-4338-866e-b9906aedd33e,f3c0de7f-eb14-488b-8787-8d45e7612e34,5ae46aa3-2766-4e71-b1ae-7c38858b6c5c,907,amazon,yes,True,2021-07-05,Justin Hughes,54,"Paris, France",25,male,2021-01-14,yzlv,home,34.4,Involve computer glass learn.
5e3886a9-1d74-4e82-bc72-a4d647416236,f0404586-05b4-4d16-a4ff-65bcffb5bb7c,5ae46aa3-2766-4e71-b1ae-7c38858b6c5c,532,amazon,yes,True,2022-07-08,Donald Winters,33,"Salt Lake City, Utah, USA",98,male,2023-11-18,yzlv,home,34.4,Involve computer glass learn.
eb3ec47a-87ad-4e78-9ea3-19c97acff249,91d62932-5222-4930-a60d-00783d161029,5ae46aa3-2766-4e71-b1ae-7c38858b6c5c,308,amazon,no,False,2023-10-08,Alexander King,71,"Salt Lake City, Utah, USA",56,male,2021-02-05,yzlv,home,34.4,Involve computer glass learn.
ff5db652-1581-4855-bee0-edd0d763b0cf,96751f74-97d2-417b-bf52-6feac2b03b82,5ae46aa3-2766-4e71-b1ae-7c38858b6c5c,295,in-store,no,True,2022-04-23,Jennifer Norman,71,"Madrid, Spain",40,male,2023-09-24,yzlv,home,34.4,Involve computer glass learn.
91e62cf3-c9d1-429e-8306-d2099a2404a9,9710b086-79bb-4cb4-a432-6e1ec746fcd3,5ae46aa3-2766-4e71-b1ae-7c38858b6c5c,30,in-store,no,True,2023-08-09,Curtis Terry,84,"Madrid, Spain",17,female,2022-11-01,yzlv,home,34.4,Involve computer glass learn.
85add68a-17cc-4b14-a1d5-e5649691efd3,0a0410d4-da27-4e63-ad21-52d7bb3eae9b,5ae46aa3-2766-4e71-b1ae-7c38858b6c5c,836,website,yes,False,2021-04-27,Tamara Perry,49,"Salt Lake City, Utah, USA",98,male,2021-03-08,yzlv,home,34.4,Involve computer glass learn.
d565acef-58c5-4f04-899c-eacb665dd996,dec81c76-8727-4b50-8ad7-ea33af6752f5,5ae46aa3-2766-4e71-b1ae-7c38858b6c5c,989,amazon,yes,True,2022-09-06,Matthew Torres,67,"Paris, France",95,female,2023-10-23,yzlv,home,34.4,Involve computer glass learn.
