customer_id,full_nm,age,location,loyalty_points,gender,last_login_date
d712c560-22e1-4ba9-983c-1eb46f5ed4b1,David Ramirez,55,"LA, California, USA",82,female,2023-01-21
2a13c750-8cfe-4d71-881f-8110eb5b2c63,Richard Harris,40,"KL, Malaysia",62,female,2021-12-13
70d0aa82-b234-445c-b6b7-a6291221a05f,David Chen,21,"Salt Lake City, Utah, USA",69,female,2023-12-30
50e82b17-c7c8-4b52-91a5-ffe9b6918e1c,Theresa Vasquez,19,"Paris, France",82,other,2023-11-01
aa1426ad-0348-43af-8e1e-0b588ed481ea,Erica Griffith,43,"San Jose, California, USA",58,female,2020-07-09
998335df-8258-4beb-8d39-dd0b191f7611,Destiny Dickson,42,"San Jose, California, USA",9,other,2023-03-21
52d2127c-9078-4871-ac70-6d69c9b9850e,Dana Nelson,85,"Salt Lake City, Utah, USA",96,other,2024-02-25
51dcfd7f-5878-4060-9248-e1e9f85b480d,Kim Williams,38,"Paris, France",37,male,2023-04-30
e6852419-9e3e-40fb-9c32-f17efd459155,Marc Clark,51,"Paris, France",79,male,2023-09-03
20c59462-887b-4465-9b63-e19316778146,Nathan Anderson,47,"KL, Malaysia",55,female,2022-03-23
d44ae11e-74de-402c-8083-5cadb87040e3,Jennifer King,21,"KL, Malaysia",62,male,2023-09-26
a6a04bca-03df-43b0-ab2e-d9c7b9dc5a4d,Aaron Davis,48,"KL, Malaysia",99,female,2020-07-17
c345e8ed-ba8c-4908-a6e9-049986378931,Lauren Hansen,20,"Paris, France",8,female,2020-02-07
e62369be-5900-4692-bdb2-55dd5cacffc7,Nicholas Galloway,33,"Salt Lake City, Utah, USA",75,other,2023-08-22
310b00fa-1e0f-410f-b71d-4d0af52d0a14,Dr. Ronald Miller,78,"San Jose, California, USA",24,female,2020-11-06
038ab3de-7028-456b-b3e3-465ca8b71630,Joel Cole,85,"Paris, France",11,other,2020-11-06
8c76ea94-e55e-4945-9555-52fbd49a656f,Timothy Kennedy,74,"Paris, France",77,other,2022-06-14
85fac916-05ec-49f4-bbe9-cd2ea9573304,Robert Jenkins,60,"Milan, Italy",51,other,2022-12-09
3c88abd5-e443-4212-a1dd-02322d8c0064,Taylor Freeman,18,"Salt Lake City, Utah, USA",23,male,2022-01-14
50ed3dfb-22b1-4587-a3a4-d84c7b91318f,Michael Miller,89,"Portland, Oregon, USA",14,male,2022-12-05
2beaa0da-aa6d-4970-8ef5-4a0eb3c2796f,Breanna Sandoval,44,"LA, California, USA",44,male,2021-02-12
189b853c-9e34-462f-a1bf-a8bf0435cd3b,Patricia Lee,71,"San Jose, California, USA",57,male,2022-11-24
dbc54dde-4f7f-45d3-8fd0-5b8eb875ce7a,Stacy Diaz,51,"Rio de Janeiro, Brazil",3,male,2024-01-14
6190ffdb-0b99-48fe-91c1-8cbfe032c76c,Bill Moore,38,"KL, Malaysia",48,other,2023-06-27
cb9b5208-ebd7-4c99-9768-12f0d3506daa,Aaron Chavez DDS,31,"LA, California, USA",5,male,2022-09-20
431da095-1362-4175-914a-3b4d55be0663,Zachary Johnson,36,"San Jose, California, USA",99,male,2022-07-15
42ec4949-e62b-4001-8043-14d2902868b8,Joseph Calhoun,22,"KL, Malaysia",71,other,2021-10-29
414e8b98-971d-4702-bf25-2796e83c3ec0,Christina Taylor,51,"Madrid, Spain",39,male,2021-12-18
6d8c9071-d07f-40be-a786-b23480906f0c,Rebecca Armstrong,20,"KL, Malaysia",84,other,2022-06-20
0c35d24c-e03c-4d35-8560-d2638d703c85,Cameron Wilson,66,"Salt Lake City, Utah, USA",7,other,2020-12-14
f2cfb76a-1087-44dc-ba17-60dbdbe07664,Jonathan Mosley,40,"KL, Malaysia",75,other,2021-03-23
2baa85c3-ca3d-4115-93ef-2d266de7775b,Keith Rodriguez,31,"Rio de Janeiro, Brazil",73,male,2023-08-28
0be10ff3-39a1-42de-bddb-17032f94f5fd,Julia Jones,75,"Milan, Italy",59,other,2020-07-08
d6c3c966-e678-491b-a2a2-9b50116eb0b7,Michael Daniels,75,"Salt Lake City, Utah, USA",75,other,2020-08-02
2c5a89b4-e833-4cd2-bbff-2ac5a6aa5fb2,John Black,22,"LA, California, USA",80,other,2020-04-20
a2ef4374-4841-4b9a-9a9c-68f07ad4bd79,Denise Collier,45,"Paris, France",6,female,2022-06-14
9eb8e929-8a8b-41c8-a8d6-f17706e58dd9,Lori Bailey,54,"Madrid, Spain",28,female,2023-12-16
65563623-f12f-4219-81c9-0ff83e15deb0,Christina Lucas,35,"Paris, France",68,male,2023-10-25
0d1b531d-4ed7-45cd-a017-e9c01ffef5fe,Johnny Daniels,50,"Rio de Janeiro, Brazil",98,male,2021-02-22
774f663d-3014-47a6-821f-d3d00dd913eb,Yolanda Miller,89,"Paris, France",52,other,2020-06-24
42579908-9b3f-4197-9797-e8ac2b20e467,Chad Robertson,51,"KL, Malaysia",5,male,2021-10-08
ba0a3245-c4aa-4a14-86a3-6010e4325767,Mr. Brandon Mitchell,81,"KL, Malaysia",13,male,2021-07-28
f0404586-05b4-4d16-a4ff-65bcffb5bb7c,Donald Winters,33,"Salt Lake City, Utah, USA",98,male,2023-11-18
c72a3b3a-289f-434d-83ff-7caf555e36b3,Diana Mcclain,62,"Paris, France",36,male,2023-05-18
ecbfe03b-e5d7-4c89-8bac-7d9238402da3,Cindy Rhodes,80,"Portland, Oregon, USA",39,other,2021-01-10
e029251b-d30d-4e17-a85d-74dc12588197,Dr. Tara Miranda DDS,25,"San Jose, California, USA",45,male,2020-07-12
e2cb6a83-182c-44bb-b869-a2c96e8c3820,Manuel Miller,21,"Rio de Janeiro, Brazil",84,other,2021-11-12
638d0832-badd-4959-92f7-8e98f3fa52db,Carol Meyers,37,"Paris, France",13,male,2023-06-09
89bccc76-881e-4ed6-929f-41936c72ca5f,Mary Scott,72,"Madrid, Spain",11,male,2021-06-06
5c3d75bc-2e3c-4379-9006-824f318d8b09,John Flynn,57,"San Jose, California, USA",72,male,2023-04-21
94573d39-ad84-4c71-af50-caa0f65f1b6c,William Gonzalez,88,"Portland, Oregon, USA",91,male,2021-05-19
1469e713-9dce-42d8-8de3-6d7259909f93,Misty Pena MD,60,"Portland, Oregon, USA",37,female,2021-02-19
7be5dbf1-2b21-4660-bba6-e32b9e86c14f,Justin Smith,65,"LA, California, USA",4,female,2023-03-09
8d250ee9-3250-43b5-a4e4-883062e1e809,Briana Hood,53,"Rio de Janeiro, Brazil",65,female,2023-04-05
d33d54f7-776d-42b0-bd3b-962347211a14,Chase Baldwin,20,"Rio de Janeiro, Brazil",76,other,2022-09-16
97d3b3c6-69a3-427c-845b-82b85cea0593,Mary Porter,49,"KL, Malaysia",45,male,2021-05-20
5d5cbc74-8601-4210-ae5f-7fa8509583be,Mrs. Jacqueline Rodriguez,83,"San Jose, California, USA",50,female,2024-01-25
fcaf01b9-9ab0-475c-b2aa-056f4e0ae9c4,Ashley Roy,84,"San Jose, California, USA",52,other,2021-11-11
770b6492-9649-43c3-9e28-a1d352b071d9,Douglas Roberts,35,"Portland, Oregon, USA",72,female,2020-09-29
d0ff9428-a224-4afd-b836-ab0c6b8b669e,Nicole Sheppard,33,"KL, Malaysia",43,female,2024-03-13
8247dc07-10eb-42c8-91b3-c1c23654718b,Logan Gibson Jr.,45,"Rio de Janeiro, Brazil",69,female,2021-09-28
71c067e3-f3c0-480b-8e22-e12661150cac,Anne Bowen,43,"Milan, Italy",81,other,2021-05-21
6e1a1910-5cb7-4585-8d32-ec3decd08646,Alice Fields,15,"Paris, France",52,other,2022-04-29
1f822c03-9f99-4e1c-8817-25fab898dd76,Allen Collins,21,"Milan, Italy",49,other,2021-10-28
d7637215-6871-4784-a34e-1c37abfb0d20,John Boyer,21,"Rio de Janeiro, Brazil",36,other,2023-04-22
b06764b0-9df7-46df-8407-96ac08ce999a,Zachary Davis,87,"Milan, Italy",37,other,2022-09-06
05416d0b-51d7-40d1-9124-282db5cc66e5,Peter Moore,40,"Rio de Janeiro, Brazil",94,male,2023-05-29
9a4ed611-24c6-4e61-87b8-c45a126c5551,Joshua Andrews,15,"LA, California, USA",20,female,2020-11-03
e66e5dce-719c-40f8-9f30-c1a798810d15,Angela Robbins,20,"LA, California, USA",27,female,2021-02-18
42b2e02a-0447-4b4c-be84-21f7bcfa3448,Amy Hansen DVM,52,"Paris, France",68,female,2023-12-21
6ef13718-60be-49c7-9aec-20accd8bab89,Kelly Reynolds,33,"Paris, France",95,male,2020-11-11
47e57714-2d8f-43c3-a9aa-18d47745f953,Madeline Jones,81,"KL, Malaysia",12,male,2023-02-07
b6e75145-eb3e-4e9f-9f8c-4e4c63836d73,Leslie Robinson,32,"Madrid, Spain",18,other,2021-11-06
37f885dc-6719-472f-919c-5a0b8d4c794d,Samantha Collins,64,"Milan, Italy",25,female,2021-10-13
c76dfa15-2800-46c4-a7dd-101c337de4be,John Bailey,17,"Paris, France",56,female,2020-03-11
42b71b85-a421-4221-9457-85ed19fbd1a8,Joel Burton,25,"Milan, Italy",87,other,2023-07-04
378a83b7-e7ed-4f1c-9608-ffab037cc541,Brenda Rogers,42,"Madrid, Spain",11,female,2023-02-04
fd5e2a12-3ee2-412f-abc3-2c4b64dc97fe,Rachel Moore,64,"Madrid, Spain",84,male,2024-03-28
ff12780f-92b6-41fe-926c-f29b7847a796,Lisa Smith,17,"Portland, Oregon, USA",71,male,2020-09-20
e4925fc4-502f-48bd-a9a5-076006f0dad1,Rachel Ramirez,73,"Salt Lake City, Utah, USA",42,male,2021-06-13
bea9d739-9166-48cd-bb05-a4c430c84b31,Sierra Martinez,70,"KL, Malaysia",1,male,2022-03-04
c968823d-fdb1-4d98-981b-3d709201b2b5,Isaiah Williams,40,"Milan, Italy",63,female,2023-01-24
8631ca28-3aae-45ac-8659-95a6f732e4c4,Stephen Dixon,89,"Rio de Janeiro, Brazil",42,other,2023-01-25
7ade9740-2d5c-4015-ab9e-39aaff17c4e2,Joshua Davis,19,"KL, Malaysia",8,other,2021-02-24
816f81f7-5ca6-46e9-9b22-ea8a77b25fb7,Michelle Shaffer,16,"Rio de Janeiro, Brazil",43,male,2020-12-05
2a872133-d101-4196-a3fd-3e52972a5091,Jean Dougherty,31,"KL, Malaysia",4,other,2024-01-11
03b7cfca-200f-497e-bcb8-f95218409248,James Murray,39,"Paris, France",74,female,2020-09-02
274e8c4b-e77a-4daf-8d1d-bb22585bac39,Courtney Lozano,48,"Milan, Italy",61,female,2023-12-26
8d967e16-22ca-4974-979c-b3dcef20ef29,Melanie Zimmerman,18,"Portland, Oregon, USA",44,female,2022-03-08
fc2327d2-fa7d-4982-9b57-6622aae0800b,Michael Leonard,27,"Salt Lake City, Utah, USA",37,female,2021-06-19
676c140c-d05a-49f4-96ad-fe9763893474,Michelle Williams,70,"KL, Malaysia",66,other,2022-02-23
f56a0fb5-a3cc-4411-a622-ca28dc113b86,Jennifer Frederick,88,"LA, California, USA",20,female,2023-11-05
5dd12082-72d8-4ccc-9b4f-8038265c7601,Colleen Wagner,38,"Milan, Italy",67,other,2024-01-30
69a3e252-0e27-4ee6-a524-d1c9e45a63b8,Andrew Garcia,60,"Madrid, Spain",31,other,2021-07-18
941126d0-8198-437e-b726-dab2a070b883,Nancy Morales,15,"Portland, Oregon, USA",48,other,2020-05-20
f48d6bd4-f65d-4e18-8c4d-68c2b3891147,James Robertson,24,"Rio de Janeiro, Brazil",96,other,2022-04-07
612cb7ee-adec-4edc-acbd-45465df855de,Brad Orr,21,"San Jose, California, USA",37,female,2022-01-11
74e42ab3-1255-4db8-83b0-6f4b418421f6,William Parker,46,"San Jose, California, USA",82,other,2023-05-22
233de5e7-266e-4185-a02d-9b984984050a,Vernon Ross,33,"KL, Malaysia",11,other,2020-04-05
5798a553-b55a-4b3c-982b-32729e38a888,Amber Ferguson,29,"San Jose, California, USA",76,female,2022-08-07
ff39f799-effc-418a-bbbb-be05d7d2e0e1,Jessica Bullock,30,"Rio de Janeiro, Brazil",73,other,2021-08-20
91d62932-5222-4930-a60d-00783d161029,Alexander King,71,"Salt Lake City, Utah, USA",56,male,2021-02-05
4572d6a0-a6f6-415e-9f73-a266dc683337,Travis Williams,36,"Rio de Janeiro, Brazil",83,other,2023-12-12
479b9221-797d-4aaf-8132-07a8763b7c8a,Norma Greene,37,"Madrid, Spain",38,female,2020-03-10
14879ba3-f1f1-45e0-87e6-a5200cad4b6e,Zachary Davis,71,"Rio de Janeiro, Brazil",56,other,2020-03-04
334258e5-6b05-4f25-b0b6-4720b4d0c011,Deborah Young,86,"San Jose, California, USA",92,male,2020-06-24
4957462b-7bc8-4c0b-af3f-1fde4bd37dd9,Rhonda Walls,58,"Rio de Janeiro, Brazil",78,female,2023-10-01
ae994186-2833-4bb0-890e-0f6109733e14,Lisa Moody,71,"KL, Malaysia",20,other,2021-09-21
99f87dd3-2a00-4952-847c-3b8dd89e4056,Dominique Cunningham,69,"Rio de Janeiro, Brazil",46,male,2020-06-01
4d3bab8d-87d9-47d2-ab9f-86874d28a566,Amanda Alvarez,25,"Milan, Italy",26,female,2023-06-30
98cd4b45-319c-4f7e-90e4-80d967c025f4,Keith Williams,78,"Salt Lake City, Utah, USA",44,female,2023-12-18
20a8b165-76a3-4b84-968f-154a07397d6a,Casey Newton,74,"Salt Lake City, Utah, USA",55,female,2020-05-20
d3433175-cd5d-4ed9-9b83-454f2c229d15,Sharon Hull,87,"Rio de Janeiro, Brazil",44,male,2021-07-11
5547fda8-e959-40b3-ac5d-bd6919173cb5,Jessica Clark,89,"San Jose, California, USA",73,female,2020-03-07
a46af770-88d0-49a9-8cb0-134a289409e8,Adam Barron,79,"Milan, Italy",34,male,2021-04-26
099507ba-c754-447b-9470-694829f9679f,Eric Gutierrez,90,"LA, California, USA",21,female,2020-09-21
561289b1-7ea7-4cc4-a8a2-746694f74bfa,Victoria Harper,53,"San Jose, California, USA",60,male,2022-06-12
5aa6ff27-2c43-4b57-a114-e0580f68862a,Rebecca Hodges,24,"Paris, France",81,female,2020-07-26
49690eba-2025-4692-8a2c-f2b48098cea1,Barbara Williams,66,"Rio de Janeiro, Brazil",100,female,2020-04-06
49c79fc3-d3f3-4afc-8d4e-40eec4df8761,Brittany Huff,73,"San Jose, California, USA",13,male,2024-01-03
4193b87d-b8e8-4f1a-ba62-f051201e035b,Rebecca Taylor,57,"KL, Malaysia",85,female,2022-01-11
4ee2fe40-6867-45bf-95fd-5c0015bf94ee,Susan Mcdonald,22,"Salt Lake City, Utah, USA",50,other,2021-10-21
6bbeb9f2-92c1-4668-9970-2ba067d8d936,Alexandra Ray,20,"KL, Malaysia",49,male,2020-02-05
8b9db897-2bb5-4a4e-855d-5e03dc6a14d4,Andrea Grant,73,"Milan, Italy",32,other,2023-08-07
ff3c1d16-f63f-4358-880e-29ef8bec24b4,Todd Brown,59,"San Jose, California, USA",37,female,2023-11-01
d2db494d-67e1-4079-8524-97a516c88be2,Allen Mullen,59,"Portland, Oregon, USA",27,female,2020-09-30
5c4acd3b-e0df-4c7b-bf8a-ab23c750a0fa,Janet Martin,46,"Madrid, Spain",87,female,2020-08-16
d9328439-d41c-4ecb-b3fe-04c7203b0842,Ryan Harrison,26,"Paris, France",12,male,2021-08-02
7982e757-1432-4416-950f-73bb2fe60e4f,Steve Todd,36,"San Jose, California, USA",100,male,2022-06-22
591ba9fa-43cf-43f2-8cc2-3ab0b98b8c3d,Timothy Lynch,75,"Portland, Oregon, USA",92,female,2022-06-15
5d618a0b-dbe3-44ea-8379-d8ad7214cd69,Brandi Shields,33,"KL, Malaysia",4,male,2023-09-19
791c7292-55f1-4090-a5c5-f41fd13aad14,Lynn Fox,83,"Rio de Janeiro, Brazil",40,male,2021-11-30
401bc03d-a2e9-4d77-8c8b-7c2dc6c39893,Benjamin Miller,87,"Milan, Italy",83,male,2023-09-24
79d067b8-ff8a-46f7-b5c0-ff99a2e4e31c,Michael Cruz,53,"Rio de Janeiro, Brazil",46,female,2022-12-17
a3c5b918-0bbf-4dfe-ac5b-9a4d0169e665,Tiffany Price,22,"San Jose, California, USA",90,other,2020-05-07
253e5bc3-801f-4252-be98-635a3c63d25c,Michelle Bowman,39,"San Jose, California, USA",75,other,2022-03-23
99619c99-9e6a-4e7e-88e6-82331ec0c50b,William Miller,54,"San Jose, California, USA",34,male,2021-09-11
08a2bf08-e5bb-455b-a3f2-31c4bbab3153,Johnny Dickson,87,"KL, Malaysia",85,other,2021-02-16
20fa43ff-5812-4f66-9a4f-44ae312ea119,Andrew Garcia,90,"LA, California, USA",39,male,2020-11-16
fc6f3bfe-3ecc-4833-af92-d56b76fc1cc0,Thomas Sanchez,59,"LA, California, USA",92,male,2024-03-06
9bbbd1a2-8952-4b4a-ab7d-e9186eca08bc,Dr. Christine Williams,61,"Salt Lake City, Utah, USA",5,female,2021-10-21
dcf7b218-a406-4703-83fa-db0b6e0c93b0,Katie Bowen,28,"Paris, France",45,female,2021-06-20
2a45bd25-85a5-485c-ae74-d7e55cb22031,Mrs. Samantha Fischer PhD,41,"San Jose, California, USA",97,other,2020-06-04
2ab3105c-a7ba-4572-beb3-b1f008838b48,Angela White,64,"Salt Lake City, Utah, USA",2,female,2021-03-27
366afcf3-f775-42db-aef7-76e35f631711,April Cohen,38,"Portland, Oregon, USA",59,male,2020-07-15
9ea65d2b-72f6-4132-acb5-631f242e2016,Andrew Lewis,40,"Madrid, Spain",96,male,2024-03-06
2315a26a-0078-4821-af8c-463f43cf9df9,Sierra Medina,44,"Milan, Italy",96,male,2021-10-16
b6af5aa2-e7e8-498d-80fd-d8571a31f725,Stephanie Turner,61,"Salt Lake City, Utah, USA",51,other,2023-04-22
9710b086-79bb-4cb4-a432-6e1ec746fcd3,Curtis Terry,84,"Madrid, Spain",17,female,2022-11-01
4f020d5f-fdb9-4ae0-82d1-36cda55ab18e,Dana Cortez,64,"Milan, Italy",96,female,2020-02-11
bcd95917-a209-4552-8520-7aa8dbe1c570,Phillip Olson,53,"Salt Lake City, Utah, USA",82,male,2022-01-29
f5f75f10-0fd2-43b8-b748-f49653c1a8aa,Tara Mitchell,59,"Paris, France",57,other,2023-05-21
3989a274-9e23-4248-8918-217c19ad0372,Janice Bowman,36,"San Jose, California, USA",21,male,2021-10-09
8ab96a11-b7b1-4876-93f1-81b51b924399,Diane Salazar,22,"Salt Lake City, Utah, USA",26,male,2022-11-29
764c5980-90e3-4f76-b7ad-3d6466a557ee,Elizabeth Blair,75,"Rio de Janeiro, Brazil",49,female,2022-09-03
5ce19ef0-c68e-4951-9ff5-dc4f0a6d661e,Mary Walker,40,"Rio de Janeiro, Brazil",42,other,2023-11-21
28fe18f8-e205-429e-9238-6190a3d96c9c,Nicole Cox,87,"Salt Lake City, Utah, USA",74,female,2021-05-07
0a64206c-88c0-43df-8618-88543bafcd51,Malik Michael,48,"Milan, Italy",30,other,2023-07-11
f8b9632c-3551-4505-b1f0-7231c07b5fee,Marcus Howard,28,"Rio de Janeiro, Brazil",78,other,2022-08-21
142da21f-0dad-4f9c-b9b7-56fa81457660,Christina Jackson,58,"LA, California, USA",73,male,2021-06-14
1da5a35c-71d2-45ff-a44e-c2a4bec5f953,Danielle Wilson,84,"Milan, Italy",47,female,2021-06-26
3752f095-b618-4e27-b4a1-90b969bbe95c,Katherine Stevens,36,"Madrid, Spain",80,other,2023-04-28
f2a0e328-bcb9-4250-9281-ebb57c26b528,Scott Lee,89,"Rio de Janeiro, Brazil",67,male,2022-08-03
94f99970-2e09-4fa8-98d7-3aa3053c2459,Brian Campbell,23,"Rio de Janeiro, Brazil",22,other,2023-12-24
e5a602f4-b5c0-42ec-b7d0-1476f2e7c36b,Brian Boyd,81,"Portland, Oregon, USA",6,female,2024-01-24
3d66cbe3-10ad-46b7-8dd1-3f2c998987af,Kenneth Bass,46,"KL, Malaysia",100,other,2024-02-02
24b0a187-ad1b-4140-9f4f-31df316af045,Denise Mccormick,64,"LA, California, USA",19,other,2023-04-21
6e76066c-e309-4ebf-8793-c274c8da614f,Eddie Medina,36,"KL, Malaysia",68,male,2023-05-05
0ad0ea0a-dec0-4401-941b-ef07062b3e75,Kimberly Pearson,58,"Milan, Italy",42,other,2023-04-20
6572bab1-98d8-47cb-a727-2f6728fb35ff,Michael Coleman,79,"Milan, Italy",59,other,2022-03-05
d5c2e31c-3d12-4657-a441-70c67b2f44dd,Joshua Combs,62,"Madrid, Spain",59,female,2022-03-26
5924fbba-2bce-474e-a252-526e48587867,Stacey Woods,35,"Madrid, Spain",50,female,2022-05-18
cb1ee786-ba28-4856-8670-72054a21fc7f,Joshua Heath,19,"Milan, Italy",67,female,2022-12-27
885badfd-b9d3-4595-8856-2f2a78410e65,Annette Howard,33,"San Jose, California, USA",92,other,2022-05-18
4aa9e5d2-5c93-42b7-b85b-101caaaaea01,Michael Lindsey,31,"LA, California, USA",56,other,2022-02-20
07d2de82-e015-410a-bc82-e9b3f424b33a,Megan Lewis,50,"LA, California, USA",4,male,2021-12-04
49d1af4f-a996-4bde-bc33-1c0d83515c0a,Phyllis Willis,71,"Portland, Oregon, USA",6,female,2020-10-01
551e7322-eb8c-4bb4-9405-b935de896bf2,Courtney Bartlett,60,"Madrid, Spain",61,female,2022-05-30
8b4a3ccd-7a92-439d-89ce-eba0988dce90,Christopher Schultz,71,"LA, California, USA",80,other,2020-02-25
9bb53514-9ebe-408b-aea4-cd83063cc075,Eric Hudson,64,"Madrid, Spain",76,other,2021-03-06
6231a650-ddf8-4a30-9c0b-5d2cb973344e,Robert Rodriguez,71,"Portland, Oregon, USA",85,male,2020-05-11
ba9e6d76-9983-4324-a825-35eb76fd7b51,Brandon Greene,40,"KL, Malaysia",51,female,2023-10-17
b2d515a8-1f2c-454d-aee8-9803ed6cbd4b,Rachel Smith,48,"Salt Lake City, Utah, USA",21,female,2024-02-09
5ed45571-5bdc-463d-af97-36e874fb5728,Gloria Martin,72,"Milan, Italy",55,other,2020-05-27
8ae92013-2c2f-4e0c-81fd-bc13d795c479,Christy Franklin,17,"Madrid, Spain",13,male,2022-12-18
96751f74-97d2-417b-bf52-6feac2b03b82,Jennifer Norman,71,"Madrid, Spain",40,male,2023-09-24
65da6262-bbb9-4306-b72e-e59901df89b4,Eric Henson,62,"Salt Lake City, Utah, USA",43,female,2022-03-18
4808d318-1f17-4c43-a349-7fba88b9d4fd,Jeffrey Mcdonald,28,"San Jose, California, USA",18,female,2020-05-12
29d5f3c8-54be-45ba-bd8e-52924c1bdba0,Sheena Adams,65,"LA, California, USA",68,other,2023-11-22
512092c9-5a18-4493-b882-fc016ff409a8,Katrina Becker,70,"Salt Lake City, Utah, USA",36,other,2023-07-08
a51ad477-34b7-4a1c-801e-fa2449ee7677,Anne Malone,89,"Salt Lake City, Utah, USA",17,male,2021-08-09
27235181-bd16-4646-8432-e5bfb45917e0,Donald Davis,66,"Madrid, Spain",39,male,2020-09-06
1624c026-54e2-419f-84db-26f64e7e9ab2,Karen Finley,69,"San Jose, California, USA",91,female,2022-04-03
ee19e1f0-78ab-4311-9449-459c13d7a0fa,Brenda Hinton,43,"KL, Malaysia",10,other,2020-10-30
baa0de2f-a00c-43e5-8f17-2223ba05bc0b,Christina Lawrence,31,"LA, California, USA",77,male,2021-12-11
f83ad12f-12b9-4ced-9d87-f1cb427de089,Mary Morgan,34,"Salt Lake City, Utah, USA",34,female,2021-10-21
a0ec4379-a200-4839-8937-ea05d764e141,Matthew Snyder,67,"Salt Lake City, Utah, USA",62,other,2021-02-17
dec0415e-9cfc-42ec-b6dc-6d354f1604fb,Jennifer Cox,56,"Milan, Italy",92,male,2020-08-27
04c73592-c6be-4ace-bdf9-7a3cef39a6d4,James Thompson,64,"Paris, France",43,female,2020-10-26
abfca15a-8dc9-4c83-b846-cbb8655487d1,Ian Ayers,41,"Paris, France",36,male,2020-09-12
5cb8be2e-8c86-476c-a219-88541623dc02,Brian Hill,50,"KL, Malaysia",55,female,2020-04-25
ccd78b12-ff4f-49dd-8206-7ec4c3d29a79,Taylor Mcdonald,89,"Madrid, Spain",51,female,2021-09-14
f2e75548-eb25-4ca5-969d-99d78e54d172,Erin Mora,38,"Milan, Italy",54,other,2022-09-02
18914139-a3c5-4d35-9bff-eedd26e5a39f,Paul Wright,35,"Paris, France",3,other,2020-07-14
03d3d26e-9c33-4afb-819a-ca0d31d3e032,Paul Morgan MD,82,"LA, California, USA",44,female,2020-10-24
73f21b5c-1f66-4cb2-94ff-12318067de3e,Patricia Leonard,71,"LA, California, USA",21,male,2021-07-16
29d95451-2fc1-4532-9721-b9f99c3c6103,Kevin Maxwell,77,"Salt Lake City, Utah, USA",85,female,2020-01-11
a9feddf4-1e51-4b6a-9f7d-a5faadb7d555,Jessica Cortez,49,"Salt Lake City, Utah, USA",95,female,2021-03-05
fc821c6d-23b1-427b-85f4-8d0bd6054037,Amanda Thompson,43,"Salt Lake City, Utah, USA",34,other,2022-08-04
66357593-f3d8-449a-aa42-481519c84ee1,Natalie Caldwell,55,"San Jose, California, USA",5,other,2022-01-29
661e2172-3bd4-4ea2-858b-0d3012a885a2,Ryan Lee,27,"KL, Malaysia",22,male,2024-01-03
06fb10ca-a397-441e-91fe-ba35746a6e55,Jennifer Washington DVM,39,"LA, California, USA",98,other,2023-11-24
cf256633-2975-4220-88e3-5ede1042861a,Michael Robinson,68,"Madrid, Spain",19,female,2020-02-05
8426a847-f74b-4ab7-b15e-4f180c28e746,Edward Espinoza,51,"LA, California, USA",2,other,2022-02-28
c7e4b7cc-2bc5-47df-8032-72bb0da4ab06,Alexis Morgan,53,"Portland, Oregon, USA",76,other,2021-10-26
87f79f99-d722-448f-8b9e-1a85ca98a45e,Joel Morton,80,"LA, California, USA",52,other,2021-09-30
f582a0de-d6a7-4d5e-a678-33ddbc3d6702,Jennifer Smith,48,"Milan, Italy",43,female,2021-03-24
86510914-3502-43e3-b8eb-91c147697aeb,Sharon Boyd,37,"Milan, Italy",15,female,2021-11-15
16c2837a-d812-462d-8fb4-5ca21c8c2e69,Crystal Lawrence,43,"Rio de Janeiro, Brazil",90,male,2020-02-11
a89aa9a5-0e82-42b1-a530-da0a5d8f5cb7,Jason Harris,65,"LA, California, USA",55,other,2020-02-11
9e813bdd-a71a-46dc-8052-cf033c55d204,Mariah Stewart,33,"Paris, France",63,other,2022-10-26
8d05dea9-1d53-42f1-99f7-0ee22dedc2f3,Christopher Sloan,22,"Rio de Janeiro, Brazil",77,male,2020-05-31
84f84c7f-ed5c-4b17-83fb-d8bd6aca7b53,Ruth Wade,53,"Rio de Janeiro, Brazil",50,male,2020-06-29
b087127b-4232-4e7a-b225-91078ba6017f,Steven Torres,42,"Madrid, Spain",29,female,2021-04-19
5de2562e-56b0-415d-b35a-05674f0da397,Olivia Frye,68,"KL, Malaysia",74,female,2020-06-18
fa543e31-5b2d-4f28-8c7d-dfc81abd8f3d,Anne Ramos,57,"Rio de Janeiro, Brazil",95,female,2022-08-30
3af0c4fc-2f2d-4434-87d2-5d8a21cea336,Gail Chen MD,38,"Salt Lake City, Utah, USA",5,other,2020-07-24
cb1b086d-75d4-4778-850b-92d07fb0adf6,Tommy Berry,15,"Portland, Oregon, USA",71,female,2021-12-14
b9e57b62-0c06-41c4-a1ee-4f3e03032e42,Kevin Martinez,75,"Milan, Italy",2,other,2020-12-31
1e30ceda-042e-45de-94b6-a5bd468d9806,Eric Cobb,39,"Rio de Janeiro, Brazil",62,male,2023-08-31
85f081f8-b8ce-4b3a-b088-6aea813b498f,Anthony Adams,63,"Madrid, Spain",93,other,2021-07-30
a1e6996c-1564-4341-8d6a-8281573bc440,Martin Daniels,31,"Madrid, Spain",93,female,2022-10-14
afee8638-0c3d-4848-863e-abce9ef38e1a,David Stuart DDS,86,"Paris, France",1,male,2022-11-04
